Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
51720962,2021 Sep 02 03:03:00 PM,2021 Sep 07 05:05:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,,WHALEN PLAYGROUND,WHALEN PLAYGROUND,BEND,PERRY AVE,,,ADDRESS,,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2021 Sep 07 05:05:00 PM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,,,,,,,,,,
51714203,2021 Sep 02 02:59:00 PM,2021 Sep 05 09:30:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11412,185-23 GALWAY AVENUE,GALWAY AVENUE,MAYVILLE ST,HANNIBAL ST,,,ADDRESS,Saint Albans,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021 Sep 05 09:30:00 AM,12 QUEENS,QUEENS,"1,048,067","194,722",Unspecified,QUEENS,,,,,,,,40.70091356,-73.76984363,POINT (-73.769843633296 40.700913561868)
51723089,2021 Sep 02 02:59:00 PM,2021 Sep 08 08:35:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11226,200 RUGBY ROAD,RUGBY ROAD,ALBEMARLE RD,BEVERLEY RD,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021 Sep 08 08:35:00 PM,14 BROOKLYN,BROOKLYN,"993,660","174,257",Unspecified,BROOKLYN,,,,,,,,40.64496685,-73.96609128,POINT (-73.966091276747 40.644966848979)
51714252,2021 Sep 02 02:51:00 PM,2021 Sep 07 04:45:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10467,790 BARTHOLDI STREET,BARTHOLDI STREET,CAPUCHIN WAY,BARNES AVE,,,ADDRESS,BRONX,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2021 Sep 07 04:45:00 PM,12 BRONX,BRONX,"1,022,048","257,688",Unspecified,BRONX,,,,,,,,40.87388749,-73.86332679,POINT (-73.86332678623 40.873887492346)
51722984,2021 Sep 02 02:47:00 PM,2021 Sep 10 10:45:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11233,358 BAINBRIDGE STREET,BAINBRIDGE STREET,RALPH AVE,HOWARD AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021 Sep 10 10:45:00 AM,03 BROOKLYN,BROOKLYN,"1,005,845","187,748",Unspecified,BROOKLYN,,,,,,,,40.68197531,-73.92213971,POINT (-73.922139709312 40.681975313512)
51722985,2021 Sep 02 02:47:00 PM,2021 Sep 07 04:35:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10461,2914 LA SALLE AVENUE,LA SALLE AVENUE,EDISON AVE,GILLESPIE AVE,,,ADDRESS,BRONX,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2021 Sep 07 04:35:00 PM,10 BRONX,BRONX,"1,031,105","245,017",Unspecified,BRONX,,,,,,,,40.83906602,-73.83066636,POINT (-73.83066635951 40.839066018733)
51727359,2021 Sep 02 02:46:00 PM,2021 Sep 08 11:55:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11228,,,,,BAY 11 STREET,86 STREET,INTERSECTION,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021 Sep 08 11:55:00 AM,11 BROOKLYN,BROOKLYN,"982,015","161,707",Unspecified,BROOKLYN,,,,,,,,40.61052446,-74.00804962,POINT (-74.008049616827 40.610524457271)
51727484,2021 Sep 02 02:46:00 PM,2021 Sep 09 09:40:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11214,8890 19 AVENUE,19 AVENUE,CROPSEY AVE,19 LN,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021 Sep 09 09:40:00 AM,11 BROOKLYN,BROOKLYN,"982,513","158,006",Unspecified,BROOKLYN,,,,,,,,40.60036608,-74.00625506,POINT (-74.006255059111 40.600366079301)
51716485,2021 Sep 02 02:46:00 PM,2021 Sep 06 06:30:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10306,248 BOUNDARY AVENUE,BOUNDARY AVENUE,LINCOLN AVE,GREELEY AVE,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021 Sep 06 06:30:00 PM,02 STATEN ISLAND,STATEN ISLAND,"955,762","149,016",Unspecified,STATEN ISLAND,,,,,,,,40.57564472,-74.10254934,POINT (-74.102549344482 40.575644722391)
51720707,2021 Sep 02 02:42:00 PM,2021 Sep 05 09:30:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10307,625 YETMAN AVENUE,YETMAN AVENUE,CLERMONT AVE,BILLOP AVE,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021 Sep 05 09:30:00 AM,03 STATEN ISLAND,STATEN ISLAND,"917,441","121,812",Unspecified,STATEN ISLAND,,,,,,,,40.50076917,-74.24022587,POINT (-74.240225867536 40.500769174341)
51727485,2021 Sep 02 02:39:00 PM,2021 Sep 06 07:00:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10306,53 BEACON AVENUE,BEACON AVENUE,LUIGI PL,BEND,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021 Sep 06 07:00:00 PM,02 STATEN ISLAND,STATEN ISLAND,"950,085","149,613",Unspecified,STATEN ISLAND,,,,,,,,40.57726331,-74.12298805,POINT (-74.122988051438 40.577263308844)
51725346,2021 Sep 02 02:29:00 PM,2021 Sep 06 07:30:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10306,81 AULTMAN AVENUE,AULTMAN AVENUE,ST GEORGE RD,NUGENT ST,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021 Sep 06 07:30:00 PM,02 STATEN ISLAND,STATEN ISLAND,"946,244","148,916",Unspecified,STATEN ISLAND,,,,,,,,40.57533455,-74.13681104,POINT (-74.136811042597 40.5753345488)
51725345,2021 Sep 02 02:29:00 PM,2021 Sep 02 02:29:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11233,491 BAINBRIDGE STREET,BAINBRIDGE STREET,HOWARD AVE,SARATOGA AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2021 Sep 02 02:29:00 PM,03 BROOKLYN,BROOKLYN,"1,007,220","187,966",Unspecified,BROOKLYN,,,,,,,,40.68257021,-73.91718144,POINT (-73.91718143724 40.682570212288)
51714163,2021 Sep 02 02:25:00 PM,2021 Sep 03 07:45:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11236,1305 EAST  101 STREET,EAST  101 STREET,AVENUE M,AVENUE N,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2021 Sep 03 07:45:00 AM,18 BROOKLYN,BROOKLYN,"1,014,781","172,025",Unspecified,BROOKLYN,,,,,,,,40.63879287,-73.88999238,POINT (-73.889992381489 40.638792866942)
51729822,2021 Sep 02 02:23:00 PM,2021 Sep 08 11:30:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11435,139-09 ARCHER AVENUE,ARCHER AVENUE,139 ST,143 ST,,,ADDRESS,Jamaica,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2021 Sep 08 11:30:00 AM,12 QUEENS,QUEENS,"1,036,662","194,180",Unspecified,QUEENS,,,,,,,,40.6995008,-73.81097991,POINT (-73.810979905843 40.699500801904)
51725479,2021 Sep 02 02:19:00 PM,2021 Sep 09 09:15:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11214,133 BAY   35 STREET,BAY   35 STREET,BENSON AVE,BATH AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021 Sep 09 09:15:00 AM,11 BROOKLYN,BROOKLYN,"986,223","156,794",Unspecified,BROOKLYN,,,,,,,,40.59703934,-73.99289544,POINT (-73.992895442284 40.597039335073)
51723090,2021 Sep 02 02:08:00 PM,2021 Sep 04 12:00:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10314,2200 VICTORY BOULEVARD,VICTORY BOULEVARD,CARMEL AVE,O'CONNOR AVE,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021 Sep 04 12:00:00 PM,01 STATEN ISLAND,STATEN ISLAND,"946,291","162,327",Unspecified,STATEN ISLAND,,,,,,,,40.6121452,-74.1367172,POINT (-74.136717202342 40.61214520468)
51729730,2021 Sep 02 02:05:00 PM,2021 Sep 10 10:15:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11233,483 BAINBRIDGE STREET,BAINBRIDGE STREET,HOWARD AVE,SARATOGA AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021 Sep 10 10:15:00 AM,03 BROOKLYN,BROOKLYN,"1,007,027","187,937",Unspecified,BROOKLYN,,,,,,,,40.68249111,-73.9178774,POINT (-73.917877398269 40.682491112663)
51718732,2021 Sep 02 02:05:00 PM,2021 Oct 06 05:40:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10305,250 DONGAN HILLS AVENUE,DONGAN HILLS AVENUE,HYLAN BLVD,DEAD END,,,ADDRESS,STATEN ISLAND,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2021 Oct 06 05:40:00 PM,02 STATEN ISLAND,STATEN ISLAND,"958,208","152,275",Unspecified,STATEN ISLAND,,,,,,,,40.58459755,-74.09375695,POINT (-74.093756948146 40.584597551138)
51718721,2021 Sep 02 01:55:00 PM,2021 Sep 04 08:05:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10301,107 SWAN STREET,SWAN STREET,ST PAULS AVE,BEND,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021 Sep 04 08:05:00 PM,01 STATEN ISLAND,STATEN ISLAND,"962,393","170,609",Unspecified,STATEN ISLAND,,,,,,,,40.6349319,-74.07874937,POINT (-74.078749372671 40.634931902261)
51716521,2021 Sep 02 01:54:00 PM,2021 Sep 07 04:25:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10460,1751 MELVILLE STREET,MELVILLE STREET,VAN NEST AVE,MORRIS PARK AVE,,,ADDRESS,BRONX,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2021 Sep 07 04:25:00 PM,11 BRONX,BRONX,"1,020,160","246,203",Unspecified,BRONX,,,,,,,,40.84237253,-73.8702151,POINT (-73.870215095369 40.842372528619)
51718722,2021 Sep 02 01:53:00 PM,2021 Sep 02 02:00:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11356,12-58 117 STREET,117 STREET,12 AVE,14 AVE,,,ADDRESS,College Point,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2021 Sep 02 02:00:00 PM,07 QUEENS,QUEENS,"1,025,656","225,863",Unspecified,QUEENS,,,,,,,,40.78652094,-73.85047712,POINT (-73.850477124525 40.786520935525)
51725263,2021 Sep 02 01:53:00 PM,2021 Sep 06 10:50:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11209,202 MARINE AVENUE,MARINE AVENUE,HARBOR CT,MARINE AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021 Sep 06 10:50:00 AM,10 BROOKLYN,BROOKLYN,"974,500","163,415",Unspecified,BROOKLYN,,,,,,,,40.61520748,-74.03511824,POINT (-74.035118242522 40.615207482559)
51718637,2021 Sep 02 01:49:00 PM,2021 Sep 04 10:00:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10309,45 CASE AVENUE,CASE AVENUE,COOPER PL,NORMAN PL,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021 Sep 04 10:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,"930,014","127,715",Unspecified,STATEN ISLAND,,,,,,,,40.51705753,-74.19506442,POINT (-74.195064423269 40.517057533276)
51718724,2021 Sep 02 01:48:00 PM,2021 Sep 06 09:50:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11209,629 81 STREET,81 STREET,6 AVE,7 AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021 Sep 06 09:50:00 AM,10 BROOKLYN,BROOKLYN,"978,303","166,339",Unspecified,BROOKLYN,,,,,,,,40.62323662,-74.0214229,POINT (-74.021422903413 40.623236622964)
51720963,2021 Sep 02 01:45:00 PM,2021 Sep 06 03:05:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11370,,,,,21 AVENUE,81 STREET,INTERSECTION,East Elmhurst,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021 Sep 06 03:05:00 PM,01 QUEENS,QUEENS,"1,014,984","220,162",Unspecified,QUEENS,,,,,,,,40.77091676,-73.88904124,POINT (-73.889041242995 40.770916763894)
51718638,2021 Sep 02 01:41:00 PM,2021 Sep 07 04:15:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10466,4118 BRUNER AVENUE,BRUNER AVENUE,EDENWALD AVE,BUSSING AVE,,,ADDRESS,BRONX,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2021 Sep 07 04:15:00 PM,12 BRONX,BRONX,"1,026,437","264,576",Unspecified,BRONX,,,,,,,,40.89277299,-73.84741331,POINT (-73.84741331386 40.892772986206)
51729830,2021 Sep 02 01:37:00 PM,2021 Sep 07 01:25:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11203,3501 TILDEN AVENUE,TILDEN AVENUE,E 35 ST,BROOKLYN AVE,,,ADDRESS,BROOKLYN,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2021 Sep 07 01:25:00 PM,17 BROOKLYN,BROOKLYN,"999,735","175,034",Unspecified,BROOKLYN,,,,,,,,40.64709101,-73.94419837,POINT (-73.944198372101 40.647091007574)
51714164,2021 Sep 02 01:26:00 PM,2021 Sep 07 04:05:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10460,550 MORRIS PARK AVENUE,MORRIS PARK AVENUE,MELVILLE ST,TAYLOR AVE,,,ADDRESS,BRONX,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2021 Sep 07 04:05:00 PM,11 BRONX,BRONX,"1,019,975","246,494",Unspecified,BRONX,,,,,,,,40.84317199,-73.87088217,POINT (-73.870882165923 40.843171988029)
